"dest","date","rtt"
"78.83.181.113","Thu Dec 03 2020 11:47:42 GMT+0330 (Iran Standard Time)",295
"78.83.181.113","Thu Dec 03 2020 11:47:43 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:47:44 GMT+0330 (Iran Standard Time)",337
"78.83.181.113","Thu Dec 03 2020 11:47:45 GMT+0330 (Iran Standard Time)",158
"78.83.181.113","Thu Dec 03 2020 11:47:46 GMT+0330 (Iran Standard Time)",172
"78.83.181.113","Thu Dec 03 2020 11:47:47 GMT+0330 (Iran Standard Time)",205
"78.83.181.113","Thu Dec 03 2020 11:47:48 GMT+0330 (Iran Standard Time)",220
"78.83.181.113","Thu Dec 03 2020 11:47:49 GMT+0330 (Iran Standard Time)",250
"78.83.181.113","Thu Dec 03 2020 11:47:50 GMT+0330 (Iran Standard Time)",138
"78.83.181.113","Thu Dec 03 2020 11:47:51 GMT+0330 (Iran Standard Time)",292
"78.83.181.113","Thu Dec 03 2020 11:47:52 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:47:53 GMT+0330 (Iran Standard Time)",276
"78.83.181.113","Thu Dec 03 2020 11:47:54 GMT+0330 (Iran Standard Time)",162
"78.83.181.113","Thu Dec 03 2020 11:47:55 GMT+0330 (Iran Standard Time)",178
"78.83.181.113","Thu Dec 03 2020 11:47:56 GMT+0330 (Iran Standard Time)",207
"78.83.181.113","Thu Dec 03 2020 11:47:57 GMT+0330 (Iran Standard Time)",233
"78.83.181.113","Thu Dec 03 2020 11:47:58 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:47:59 GMT+0330 (Iran Standard Time)",266
"78.83.181.113","Thu Dec 03 2020 11:48:00 GMT+0330 (Iran Standard Time)",296
"78.83.181.113","Thu Dec 03 2020 11:48:01 GMT+0330 (Iran Standard Time)",135
"78.83.181.113","Thu Dec 03 2020 11:48:02 GMT+0330 (Iran Standard Time)",353
"78.83.181.113","Thu Dec 03 2020 11:48:03 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:48:04 GMT+0330 (Iran Standard Time)",189
"78.83.181.113","Thu Dec 03 2020 11:48:05 GMT+0330 (Iran Standard Time)",202
"78.83.181.113","Thu Dec 03 2020 11:48:06 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:48:07 GMT+0330 (Iran Standard Time)",258
"78.83.181.113","Thu Dec 03 2020 11:48:08 GMT+0330 (Iran Standard Time)",284
"78.83.181.113","Thu Dec 03 2020 11:48:09 GMT+0330 (Iran Standard Time)",296
"78.83.181.113","Thu Dec 03 2020 11:48:10 GMT+0330 (Iran Standard Time)",193
"78.83.181.113","Thu Dec 03 2020 11:48:11 GMT+0330 (Iran Standard Time)",352
"78.83.181.113","Thu Dec 03 2020 11:48:12 GMT+0330 (Iran Standard Time)",160
"78.83.181.113","Thu Dec 03 2020 11:48:13 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:48:14 GMT+0330 (Iran Standard Time)",140
"78.83.181.113","Thu Dec 03 2020 11:48:15 GMT+0330 (Iran Standard Time)",239
"78.83.181.113","Thu Dec 03 2020 11:48:16 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:48:17 GMT+0330 (Iran Standard Time)",287
"78.83.181.113","Thu Dec 03 2020 11:48:18 GMT+0330 (Iran Standard Time)",309
"78.83.181.113","Thu Dec 03 2020 11:48:19 GMT+0330 (Iran Standard Time)",333
"78.83.181.113","Thu Dec 03 2020 11:48:20 GMT+0330 (Iran Standard Time)",150
"78.83.181.113","Thu Dec 03 2020 11:48:21 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:48:22 GMT+0330 (Iran Standard Time)",198
"78.83.181.113","Thu Dec 03 2020 11:48:23 GMT+0330 (Iran Standard Time)",219
"78.83.181.113","Thu Dec 03 2020 11:48:24 GMT+0330 (Iran Standard Time)",245
"78.83.181.113","Thu Dec 03 2020 11:48:25 GMT+0330 (Iran Standard Time)",271
"78.83.181.113","Thu Dec 03 2020 11:48:26 GMT+0330 (Iran Standard Time)",291
"78.83.181.113","Thu Dec 03 2020 11:48:27 GMT+0330 (Iran Standard Time)",311
"78.83.181.113","Thu Dec 03 2020 11:48:28 GMT+0330 (Iran Standard Time)",343
"78.83.181.113","Thu Dec 03 2020 11:48:29 GMT+0330 (Iran Standard Time)",152
"78.83.181.113","Thu Dec 03 2020 11:48:30 GMT+0330 (Iran Standard Time)",179
"78.83.181.113","Thu Dec 03 2020 11:48:31 GMT+0330 (Iran Standard Time)",198
"78.83.181.113","Thu Dec 03 2020 11:48:32 GMT+0330 (Iran Standard Time)",221
"78.83.181.113","Thu Dec 03 2020 11:48:33 GMT+0330 (Iran Standard Time)",251
"78.83.181.113","Thu Dec 03 2020 11:48:34 GMT+0330 (Iran Standard Time)",269
"78.83.181.113","Thu Dec 03 2020 11:48:34 GMT+0330 (Iran Standard Time)",269
"78.83.181.113","Thu Dec 03 2020 11:48:35 GMT+0330 (Iran Standard Time)",294
"78.83.181.113","Thu Dec 03 2020 11:48:36 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:48:37 GMT+0330 (Iran Standard Time)",338
"78.83.181.113","Thu Dec 03 2020 11:48:38 GMT+0330 (Iran Standard Time)",156
"78.83.181.113","Thu Dec 03 2020 11:48:39 GMT+0330 (Iran Standard Time)",162
"78.83.181.113","Thu Dec 03 2020 11:48:40 GMT+0330 (Iran Standard Time)",191
"78.83.181.113","Thu Dec 03 2020 11:48:41 GMT+0330 (Iran Standard Time)",214
"78.83.181.113","Thu Dec 03 2020 11:48:42 GMT+0330 (Iran Standard Time)",247
"78.83.181.113","Thu Dec 03 2020 11:48:43 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:48:44 GMT+0330 (Iran Standard Time)",293
"78.83.181.113","Thu Dec 03 2020 11:48:45 GMT+0330 (Iran Standard Time)",138
"78.83.181.113","Thu Dec 03 2020 11:48:46 GMT+0330 (Iran Standard Time)",340
"78.83.181.113","Thu Dec 03 2020 11:48:47 GMT+0330 (Iran Standard Time)",136
"78.83.181.113","Thu Dec 03 2020 11:48:48 GMT+0330 (Iran Standard Time)",183
"78.83.181.113","Thu Dec 03 2020 11:48:49 GMT+0330 (Iran Standard Time)",137
"78.83.181.113","Thu Dec 03 2020 11:48:50 GMT+0330 (Iran Standard Time)",135
"78.83.181.113","Thu Dec 03 2020 11:48:51 GMT+0330 (Iran Standard Time)",251
"78.83.181.113","Thu Dec 03 2020 11:48:52 GMT+0330 (Iran Standard Time)",273
