"178.132.84.1","Wed Nov 25 2020 23:09:13 GMT+0330 (Iran Standard Time)",210
"178.132.84.1","Wed Nov 25 2020 23:09:15 GMT+0330 (Iran Standard Time)",155
"178.132.84.1","Wed Nov 25 2020 23:09:15 GMT+0330 (Iran Standard Time)",155
"178.132.84.1","Wed Nov 25 2020 23:09:16 GMT+0330 (Iran Standard Time)",177
"178.132.84.1","Wed Nov 25 2020 23:09:17 GMT+0330 (Iran Standard Time)",203
"178.132.84.1","Wed Nov 25 2020 23:09:17 GMT+0330 (Iran Standard Time)",203
"178.132.84.1","Wed Nov 25 2020 23:09:18 GMT+0330 (Iran Standard Time)",225
"178.132.84.1","Wed Nov 25 2020 23:09:19 GMT+0330 (Iran Standard Time)",155
"178.132.84.1","Wed Nov 25 2020 23:09:20 GMT+0330 (Iran Standard Time)",169
"178.132.84.1","Wed Nov 25 2020 23:09:21 GMT+0330 (Iran Standard Time)",147
"178.132.84.1","Wed Nov 25 2020 23:09:22 GMT+0330 (Iran Standard Time)",216
"178.132.84.1","Wed Nov 25 2020 23:09:23 GMT+0330 (Iran Standard Time)",238
"178.132.84.1","Wed Nov 25 2020 23:09:25 GMT+0330 (Iran Standard Time)",182
"178.132.84.1","Wed Nov 25 2020 23:09:26 GMT+0330 (Iran Standard Time)",205
"178.132.84.1","Wed Nov 25 2020 23:09:27 GMT+0330 (Iran Standard Time)",146
"178.132.84.1","Wed Nov 25 2020 23:09:28 GMT+0330 (Iran Standard Time)",168
"178.132.84.1","Wed Nov 25 2020 23:09:29 GMT+0330 (Iran Standard Time)",193
"178.132.84.1","Wed Nov 25 2020 23:09:30 GMT+0330 (Iran Standard Time)",157
"178.132.84.1","Wed Nov 25 2020 23:09:33 GMT+0330 (Iran Standard Time)","unknown"
"178.132.84.1","Wed Nov 25 2020 23:09:33 GMT+0330 (Iran Standard Time)",1298
"178.132.84.1","Wed Nov 25 2020 23:09:35 GMT+0330 (Iran Standard Time)",1629
"178.132.84.1","Wed Nov 25 2020 23:09:35 GMT+0330 (Iran Standard Time)",1629
